code	name	Component	type	area	date	variable	value	hour	DateTime
GB0031R	Aston_Hill	NO2	background	rural	2015-01-16	X14.00.14.59	3.4425	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-16	X14.00.14.59	12.9	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-17	X14.00.14.59	36.3375	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-17	X14.00.14.59	3.63375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-17	X14.00.14.59	18.3	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-18	X14.00.14.59	16.63875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-18	X14.00.14.59	4.39875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-18	X14.00.14.59	10.1	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-19	X14.00.14.59	57.94875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-19	X14.00.14.59	5.355	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-19	X14.00.14.59	15.8	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-20	X14.00.14.59	62.73	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-20	X14.00.14.59	23.52375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-20	X14.00.14.59	9.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-21	X14.00.14.59	74.5875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-21	X14.00.14.59	12.6225	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-21	X14.00.14.59	30.5	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-22	X14.00.14.59	60.0525	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-22	X14.00.14.59	10.51875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-22	X14.00.14.59	32.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-23	X14.00.14.59	37.8675	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-23	X14.00.14.59	8.98875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-23	X14.00.14.59	5.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-24	X14.00.14.59	9.18	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-24	X14.00.14.59	4.2075	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-24	X14.00.14.59	10.8	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-25	X14.00.14.59	18.36	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-25	X14.00.14.59	4.01625	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-25	X14.00.14.59	8.8	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-26	X14.00.14.59	17.2125	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-26	X14.00.14.59	4.39875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-26	X14.00.14.59	17	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-27	X14.00.14.59	55.65375	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-27	X14.00.14.59	4.01625	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-27	X14.00.14.59	14.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-28	X14.00.14.59	13.3875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-28	X14.00.14.59	3.63375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-28	X14.00.14.59	14	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-29	X14.00.14.59	22.5675	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-29	X14.00.14.59	4.01625	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-29	X14.00.14.59	8.5	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-30	X14.00.14.59	18.16875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-30	X14.00.14.59	3.63375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-30	X14.00.14.59	9.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-01-31	X14.00.14.59	3.825	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-01-31	X14.00.14.59	3.63375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-01-31	X14.00.14.59	12.8	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-01	X14.00.14.59	5.7375	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-01	X14.00.14.59	3.4425	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-01	X14.00.14.59	8.2	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-02	X14.00.14.59	23.715	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-02	X14.00.14.59	4.2075	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-02	X14.00.14.59	10.2	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-03	X14.00.14.59	NA	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-03	X14.00.14.59	14.34375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-03	X14.00.14.59	NA	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-04	X14.00.14.59	NA	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-04	X14.00.14.59	5.16375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-04	X14.00.14.59	NA	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-05	X14.00.14.59	22.185	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-05	X14.00.14.59	12.81375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-05	X14.00.14.59	7.3	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-06	X14.00.14.59	21.22875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-06	X14.00.14.59	17.2125	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-06	X14.00.14.59	0.4	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-07	X14.00.14.59	14.9175	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-07	X14.00.14.59	16.63875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-07	X14.00.14.59	24.4	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-08	X14.00.14.59	9.5625	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-08	X14.00.14.59	9.18	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-08	X14.00.14.59	6.9	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-09	X14.00.14.59	21.8025	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-09	X14.00.14.59	6.69375	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-09	X14.00.14.59	9.4	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-10	X14.00.14.59	49.725	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-10	X14.00.14.59	1.53	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-10	X14.00.14.59	16.5	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-11	X14.00.14.59	NA	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-11	X14.00.14.59	6.12	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-11	X14.00.14.59	NA	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-12	X14.00.14.59	49.725	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-12	X14.00.14.59	10.51875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-12	X14.00.14.59	18.1	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-13	X14.00.14.59	59.2875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-13	X14.00.14.59	1.1475	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-13	X14.00.14.59	43.7	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-14	X14.00.14.59	45.70875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-14	X14.00.14.59	4.2075	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-14	X14.00.14.59	62	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-15	X14.00.14.59	36.14625	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-15	X14.00.14.59	8.98875	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-15	X14.00.14.59	57	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-16	X14.00.14.59	40.1625	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-16	X14.00.14.59	NA	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-16	X14.00.14.59	11.4	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-17	X14.00.14.59	19.89	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-17	X14.00.14.59	0.19125	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-17	X14.00.14.59	7.2	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-18	X14.00.14.59	NA	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-18	X14.00.14.59	0.95625	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-18	X14.00.14.59	NA	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-19	X14.00.14.59	25.6275	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-19	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-19	X14.00.14.59	6.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-20	X14.00.14.59	30.40875	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-20	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-20	X14.00.14.59	4.8	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-21	X14.00.14.59	13.19625	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-21	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-21	X14.00.14.59	6.5	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-22	X14.00.14.59	41.88375	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-22	X14.00.14.59	3.06	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-22	X14.00.14.59	7.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-23	X14.00.14.59	19.5075	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-23	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-23	X14.00.14.59	11.2	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-24	X14.00.14.59	14.72625	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-24	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-24	X14.00.14.59	13.5	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-25	X14.00.14.59	29.835	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-25	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-25	X14.00.14.59	14.6	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-26	X14.00.14.59	23.715	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-26	X14.00.14.59	0.19125	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-26	X14.00.14.59	12.9	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2015-02-27	X14.00.14.59	33.2775	14	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2015-02-27	X14.00.14.59	0	14	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2015-02-27	X14.00.14.59	16.9	14	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-01	X15.00.15.59	0.182644	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-01	X15.00.15.59	8.785547	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-01	X15.00.15.59	9.7	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-02	X15.00.15.59	31.156059	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-02	X15.00.15.59	5.060475	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-02	X15.00.15.59	28.3	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-03	X15.00.15.59	6.486722	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-03	X15.00.15.59	2.248144	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-03	X15.00.15.59	15.6	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-04	X15.00.15.59	31.512741	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-04	X15.00.15.59	1.993781	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-04	X15.00.15.59	18.5	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-05	X15.00.15.59	27.340622	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-05	X15.00.15.59	1.888594	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-05	X15.00.15.59	18.8	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-06	X15.00.15.59	21.131213	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-06	X15.00.15.59	1.387041	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-06	X15.00.15.59	10.7	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-07	X15.00.15.59	22.345172	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-07	X15.00.15.59	1.781972	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-07	X15.00.15.59	12.8	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-08	X15.00.15.59	1.996172	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-08	X15.00.15.59	1.978481	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-08	X15.00.15.59	18.1	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-09	X15.00.15.59	3.434372	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-09	X15.00.15.59	1.626103	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-09	X15.00.15.59	11.6	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-10	X15.00.15.59	1.867556	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-10	X15.00.15.59	3.249816	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-10	X15.00.15.59	11.1	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-11	X15.00.15.59	33.085294	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-11	X15.00.15.59	4.327509	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-11	X15.00.15.59	26	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-12	X15.00.15.59	31.174228	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-12	X15.00.15.59	2.352375	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-12	X15.00.15.59	13.9	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-13	X15.00.15.59	NA	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-13	X15.00.15.59	1.563469	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-13	X15.00.15.59	12.6	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-14	X15.00.15.59	NA	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-14	X15.00.15.59	1.318191	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-14	X15.00.15.59	13	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-15	X15.00.15.59	5.084859	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-15	X15.00.15.59	1.555819	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-15	X15.00.15.59	2.8	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-16	X15.00.15.59	NA	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-16	X15.00.15.59	1.065263	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-16	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-17	X15.00.15.59	19.161816	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-17	X15.00.15.59	2.131959	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-17	X15.00.15.59	8.5	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-18	X15.00.15.59	4.268222	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-18	X15.00.15.59	3.973697	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-18	X15.00.15.59	9.5	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-19	X15.00.15.59	13.872319	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-19	X15.00.15.59	4.688972	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-19	X15.00.15.59	32.1	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-20	X15.00.15.59	NA	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-20	X15.00.15.59	2.069325	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-20	X15.00.15.59	19.6	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-21	X15.00.15.59	16.601934	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-21	X15.00.15.59	2.067413	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-21	X15.00.15.59	18.7	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-22	X15.00.15.59	3.149409	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-22	X15.00.15.59	2.976806	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-22	X15.00.15.59	8.7	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-23	X15.00.15.59	20.672691	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-23	X15.00.15.59	6.470466	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-23	X15.00.15.59	7.8	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-24	X15.00.15.59	9.216816	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-24	X15.00.15.59	6.407353	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-24	X15.00.15.59	18.6	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-25	X15.00.15.59	10.473806	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-25	X15.00.15.59	6.443691	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-25	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-26	X15.00.15.59	18.435066	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-26	X15.00.15.59	3.664828	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-26	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-27	X15.00.15.59	16.122375	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-27	X15.00.15.59	1.803488	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-27	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-28	X15.00.15.59	18.063084	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-28	X15.00.15.59	2.747784	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-28	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-29	X15.00.15.59	8.226619	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-29	X15.00.15.59	2.316038	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-29	X15.00.15.59	15.2	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-30	X15.00.15.59	11.526159	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-30	X15.00.15.59	1.789622	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-30	X15.00.15.59	13	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-31	X15.00.15.59	7.021266	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-31	X15.00.15.59	1.267509	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-31	X15.00.15.59	8.8	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-01	X15.00.15.59	25.926806	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-01	X15.00.15.59	1.687303	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-01	X15.00.15.59	20	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-02	X15.00.15.59	4.603388	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-02	X15.00.15.59	1.779103	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-02	X15.00.15.59	10.5	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-03	X15.00.15.59	17.027466	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-03	X15.00.15.59	1.119769	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-03	X15.00.15.59	28.4	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-04	X15.00.15.59	11.177128	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-04	X15.00.15.59	1.302891	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-04	X15.00.15.59	9.2	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-05	X15.00.15.59	26.078372	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-05	X15.00.15.59	3.443456	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-05	X15.00.15.59	17.2	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-06	X15.00.15.59	8.5221	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-06	X15.00.15.59	1.623234	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-06	X15.00.15.59	15.3	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-07	X15.00.15.59	19.322466	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-07	X15.00.15.59	1.989956	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-07	X15.00.15.59	15.9	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-08	X15.00.15.59	12.677006	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-08	X15.00.15.59	2.959116	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-08	X15.00.15.59	16.9	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-09	X15.00.15.59	2.804681	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-09	X15.00.15.59	1.794403	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-09	X15.00.15.59	9.4	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-10	X15.00.15.59	6.875438	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-10	X15.00.15.59	1.380347	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-10	X15.00.15.59	16.2	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-11	X15.00.15.59	6.452775	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-11	X15.00.15.59	0.775041	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-11	X15.00.15.59	5.4	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-12	X15.00.15.59	10.482413	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-12	X15.00.15.59	0.819506	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-12	X15.00.15.59	6.2	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-13	X15.00.15.59	9.505603	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-13	X15.00.15.59	1.500356	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-13	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-14	X15.00.15.59	7.486003	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-14	X15.00.15.59	1.683478	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-14	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-19	X15.00.15.59	6.474769	15	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-19	X15.00.15.59	0.667941	15	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-19	X15.00.15.59	NA	15	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-20	X15.00.15.59	11.601703	15	2014-07-01
